postcode;plaats;provincie;gemeente;nummer;latitude;longitude;nummer2
2831;Gouderak;Zuid-Holland;Ouderkerk aan den IJssel;0644;51.9842;4.6778;4
2935;Ouderkerk aan den IJssel;Zuid-Holland;Ouderkerk aan den IJssel;0644;51.9342;4.6361;4
3380;Giessenburg;Zuid-Holland;Giessenlanden;0689;51.8508;4.8903;4
3381;Giessenburg;Zuid-Holland;Giessenlanden;0689;51.8508;4.8903;4
4209;Schelluinen;Zuid-Holland;Giessenlanden;0689;51.8433;4.9264;4
4220;Hoogblokland;Zuid-Holland;Giessenlanden;0689;51.875;4.9764;4
4221;Hoogblokland;Zuid-Holland;Giessenlanden;0689;51.875;4.9764;4
4223;Hoornaar;Zuid-Holland;Giessenlanden;0689;51.8792;4.9472;4
4225;Noordeloos;Zuid-Holland;Giessenlanden;0689;51.9033;4.9417;4
4240;Arkel;Zuid-Holland;Giessenlanden;0689;51.8642;4.9944;4
4241;Arkel;Zuid-Holland;Giessenlanden;0689;51.8642;4.9944;4
2969;Oud-Alblas;Zuid-Holland;Graafstroom;0693;51.8583;4.7056;4
2970;Bleskensgraaf;Zuid-Holland;Graafstroom;0693;51.8725;4.7833;4
2971;Bleskensgraaf;Zuid-Holland;Graafstroom;0693;51.8725;4.7833;4
2973;Molenaarsgraaf;Zuid-Holland;Graafstroom;0693;51.875;4.825;4
2974;Brandwijk;Zuid-Holland;Graafstroom;0693;51.8908;4.8139;4
2975;Ottoland;Zuid-Holland;Graafstroom;0693;51.8925;4.8708;4
2977;Goudriaan;Zuid-Holland;Graafstroom;0693;51.9033;4.9;4
3366;Wijngaarden;Zuid-Holland;Graafstroom;0693;51.845;4.7625;4
2959;Streefkerk;Zuid-Holland;Liesveld;0694;51.9;4.7431;4
2964;Groot-Ammers;Zuid-Holland;Liesveld;0694;51.9233;4.8236;4
2965;Nieuwpoort;Zuid-Holland;Liesveld;0694;51.9358;4.8681;4
4128;Lexmond;Zuid-Holland;Zederik;0707;51.9625;5.0347;4
4230;Meerkerk;Zuid-Holland;Zederik;0707;51.92;4.9944;4
4231;Meerkerk;Zuid-Holland;Zederik;0707;51.92;4.9944;4
4233;Ameide;Zuid-Holland;Zederik;0707;51.955;4.9625;4
4235;Tienhoven (Zederik);Zuid-Holland;Zederik;0707;51.96;4.9403;4
4245;Leerbroek;Zuid-Holland;Zederik;0707;51.9083;5.0514;4
2170;Sassenheim;Zuid-Holland;Teylingen;1525;52.225;4.5222;4
2171;Sassenheim;Zuid-Holland;Teylingen;1525;52.225;4.5222;4
2172;Sassenheim;Zuid-Holland;Teylingen;1525;52.225;4.5222;4
2215;Voorhout;Zuid-Holland;Teylingen;1525;52.2217;4.4847;4
2360;Warmond;Zuid-Holland;Teylingen;1525;52.1967;4.5028;4
2361;Warmond;Zuid-Holland;Teylingen;1525;52.1967;4.5028;4
2362;Warmond;Zuid-Holland;Teylingen;1525;52.1967;4.5028;4
2650;Berkel en Rodenrijs;Zuid-Holland;Lansingerland;1621;51.9931;4.4786;4
2651;Berkel en Rodenrijs;Zuid-Holland;Lansingerland;1621;51.9931;4.4786;4
2652;Berkel en Rodenrijs;Zuid-Holland;Lansingerland;1621;51.9931;4.4786;4
2660;Bergschenhoek;Zuid-Holland;Lansingerland;1621;51.99;4.4986;4
2661;Bergschenhoek;Zuid-Holland;Lansingerland;1621;51.99;4.4986;4
2662;Bergschenhoek;Zuid-Holland;Lansingerland;1621;51.99;4.4986;4
2665;Bleiswijk;Zuid-Holland;Lansingerland;1621;52.0108;4.5319;4
2750;Moerkapelle;Zuid-Holland;Zevenhuizen-Moerkapelle;1666;52.0442;4.575;4
2751;Moerkapelle;Zuid-Holland;Zevenhuizen-Moerkapelle;1666;52.0442;4.575;4
2752;Moerkapelle;Zuid-Holland;Zevenhuizen-Moerkapelle;1666;52.0442;4.575;4
2390;Hazerswoude-Dorp;Zuid-Holland;Rijnwoude;1672;52.0967;4.5861;4
2391;Hazerswoude-Dorp;Zuid-Holland;Rijnwoude;1672;52.0967;4.5861;4
2394;Hazerswoude-Rijndijk;Zuid-Holland;Rijnwoude;1672;52.1283;4.5917;4
2396;Koudekerk aan den Rijn;Zuid-Holland;Rijnwoude;1672;52.1333;4.6014;4
2730;Benthuizen;Zuid-Holland;Rijnwoude;1672;52.0775;4.5444;4
2731;Benthuizen;Zuid-Holland;Rijnwoude;1672;52.0775;4.5444;4
2290;Wateringen;Zuid-Holland;Westland;1783;52.0242;4.2708;4
2291;Wateringen;Zuid-Holland;Westland;1783;52.0242;4.2708;4
2292;Wateringen;Zuid-Holland;Westland;1783;52.0242;4.2708;4
2295;Kwintsheul;Zuid-Holland;Westland;1783;52.0133;4.2556;4
2670;Naaldwijk;Zuid-Holland;Westland;1783;51.9942;4.2097;4
2671;Naaldwijk;Zuid-Holland;Westland;1783;51.9942;4.2097;4
2672;Naaldwijk;Zuid-Holland;Westland;1783;51.9942;4.2097;4
2673;Naaldwijk;Zuid-Holland;Westland;1783;51.9942;4.2097;4
2675;Honselersdijk;Zuid-Holland;Westland;1783;52.0067;4.2244;4
2676;Maasdijk;Zuid-Holland;Westland;1783;51.9592;4.2139;4
2678;De Lier;Zuid-Holland;Westland;1783;51.975;4.2486;4
2680;Monster;Zuid-Holland;Westland;1783;52.0258;4.175;4
2681;Monster;Zuid-Holland;Westland;1783;52.0258;4.175;4
2684;Ter Heijde;Zuid-Holland;Westland;1783;52.03;4.1681;4
2685;Poeldijk;Zuid-Holland;Westland;1783;52.0242;4.2194;4
2690;'s-Gravenzande;Zuid-Holland;Westland;1783;52.0017;4.1653;4
2691;'s-Gravenzande;Zuid-Holland;Westland;1783;52.0017;4.1653;4
2692;'s-Gravenzande;Zuid-Holland;Westland;1783;52.0017;4.1653;4
2693;'s-Gravenzande;Zuid-Holland;Westland;1783;52.0017;4.1653;4
2694;'s-Gravenzande;Zuid-Holland;Westland;1783;52.0017;4.1653;4
2636;Schipluiden;Zuid-Holland;Midden-Delfland;1842;51.9758;4.3139;4
3155;Maasland;Zuid-Holland;Midden-Delfland;1842;51.9342;4.2722;4
2159;Kaag;Zuid-Holland;Kaag en Braassem;1884;52.2142;4.5569;4
2355;Hoogmade;Zuid-Holland;Kaag en Braassem;1884;52.1692;4.5819;4
2370;Roelofarendsveen;Zuid-Holland;Kaag en Braassem;1884;52.2033;4.6333;4
2371;Roelofarendsveen;Zuid-Holland;Kaag en Braassem;1884;52.2033;4.6333;4
2374;Oud Ade;Zuid-Holland;Kaag en Braassem;1884;52.1908;4.5653;4
2375;Rijpwetering;Zuid-Holland;Kaag en Braassem;1884;52.1925;4.5833;4
2377;Oude Wetering;Zuid-Holland;Kaag en Braassem;1884;52.2142;4.6444;4
2450;Leimuiden;Zuid-Holland;Kaag en Braassem;1884;52.2242;4.6694;4
2451;Leimuiden;Zuid-Holland;Kaag en Braassem;1884;52.2242;4.6694;4
2465;Rijnsaterwoude;Zuid-Holland;Kaag en Braassem;1884;52.1958;4.6708;4
2480;Woubrugge;Zuid-Holland;Kaag en Braassem;1884;52.17;4.6361;4
2481;Woubrugge;Zuid-Holland;Kaag en Braassem;1884;52.17;4.6361;4
2260;Leidschendam;Zuid-Holland;Leidschendam-Voorburg;1916;52.0883;4.3944;4
2261;Leidschendam;Zuid-Holland;Leidschendam-Voorburg;1916;52.0883;4.3944;4
2262;Leidschendam;Zuid-Holland;Leidschendam-Voorburg;1916;52.0883;4.3944;4
2263;Leidschendam;Zuid-Holland;Leidschendam-Voorburg;1916;52.0883;4.3944;4
2264;Leidschendam;Zuid-Holland;Leidschendam-Voorburg;1916;52.0883;4.3944;4
2265;Leidschendam;Zuid-Holland;Leidschendam-Voorburg;1916;52.0883;4.3944;4
2266;Leidschendam;Zuid-Holland;Leidschendam-Voorburg;1916;52.0883;4.3944;4
2267;Leidschendam;Zuid-Holland;Leidschendam-Voorburg;1916;52.0883;4.3944;4
2268;Leidschendam;Zuid-Holland;Leidschendam-Voorburg;1916;52.0883;4.3944;4
2270;Voorburg;Zuid-Holland;Leidschendam-Voorburg;1916;52.0742;4.3597;4
2271;Voorburg;Zuid-Holland;Leidschendam-Voorburg;1916;52.0742;4.3597;4
2272;Voorburg;Zuid-Holland;Leidschendam-Voorburg;1916;52.0742;4.3597;4
2273;Voorburg;Zuid-Holland;Leidschendam-Voorburg;1916;52.0742;4.3597;4
2274;Voorburg;Zuid-Holland;Leidschendam-Voorburg;1916;52.0742;4.3597;4
2275;Voorburg;Zuid-Holland;Leidschendam-Voorburg;1916;52.0742;4.3597;4
2630;Nootdorp;Zuid-Holland;Pijnacker-Nootdorp;1926;52.045;4.3958;4
2631;Nootdorp;Zuid-Holland;Pijnacker-Nootdorp;1926;52.045;4.3958;4
2632;Nootdorp;Zuid-Holland;Pijnacker-Nootdorp;1926;52.045;4.3958;4
2640;Pijnacker;Zuid-Holland;Pijnacker-Nootdorp;1926;52.0195;4.4295;4
2641;Pijnacker;Zuid-Holland;Pijnacker-Nootdorp;1926;52.0195;4.4295;4
2642;Pijnacker;Zuid-Holland;Pijnacker-Nootdorp;1926;52.0195;4.4295;4
2643;Pijnacker;Zuid-Holland;Pijnacker-Nootdorp;1926;52.0195;4.4295;4
2645;Delfgauw;Zuid-Holland;Pijnacker-Nootdorp;1926;52.0075;4.3958;4
2808;Stolwijkersluis;Zuid-Holland;;513/623;52.005;4.7208;4
2161;Lisse Centrum, Meerzicht, De Engel, Halfweg;Zuid-Holland;;;52.2583;4.5646;1
2162;Poelpolder, Lisse Rond;Zuid-Holland;;;52.2583;4.5646;1
2163;Meerenburgh, De Blinkerd;Zuid-Holland;;;52.2583;4.5646;1
2203;Noordwijk Binnen (noord);Zuid-Holland;;;52.2383;4.4431;1
2204;Noordwijk aan Zee (noord) , Langevelderslag;Zuid-Holland;;;52.2383;4.4431;1
2220;Postbussen;Zuid-Holland;;;52.1942;4.4222;1
2221;Hoornes-Rijnsoever;Zuid-Holland;;;52.1942;4.4222;1
2222;Industrieterrein;Zuid-Holland;;;52.1942;4.4222;1
2224;Cleijnduin;Zuid-Holland;;;52.1942;4.4222;1
2376;Nieuwe Wetering;Zuid-Holland;;;52.2008;4.6119;1
2492;Leidschenveen, Den Haag;Zuid-Holland;;;52.0767;4.2986;1
2496;Ypenburg, Den Haag;Zuid-Holland;;;52.0767;4.2986;1
2497;Ypenburg, Den Haag;Zuid-Holland;;;52.0767;4.2986;1
2498;Ypenburg, Den Haag;Zuid-Holland;;;52.0767;4.2986;1
2500;Postbusnummers;Zuid-Holland;;;52.0327;4.2998;1
2501;Postbusnummers;Zuid-Holland;;;52.0327;4.2998;1
2502;Postbusnummers;Zuid-Holland;;;52.0327;4.2998;1
2503;Postbusnummers;Zuid-Holland;;;52.0327;4.2998;1
2504;Postbusnummers;Zuid-Holland;;;52.0327;4.2998;1
2505;Postbusnummers;Zuid-Holland;;;52.0327;4.2998;1
2506;Postbusnummers;Zuid-Holland;;;52.0327;4.2998;1
2507;Postbusnummers;Zuid-Holland;;;52.0327;4.2998;1
2508;Postbusnummers;Zuid-Holland;;;52.0327;4.2998;1
2509;Postbusnummers;Zuid-Holland;;;52.0327;4.2998;1
2521;Laakkwartier;Zuid-Holland;;;52.0675;4.3035;1
2522;Noordpolderbuurt;Zuid-Holland;;;52.0675;4.3035;1
2523;Spoorwijk;Zuid-Holland;;;52.05;4.3167;4
2524;Spoorwijk;Zuid-Holland;;;52.05;4.3167;4
2525;Schilderswijk;Zuid-Holland;;;52.0667;4.3;4
2526;Schilderswijk;Zuid-Holland;;;52.0667;4.3;4
2531;Moerwijk;Zuid-Holland;;;52.05;4.3;4
2532;Moerwijk;Zuid-Holland;;;52.05;4.3;4
2533;Moerwijk;Zuid-Holland;;;52.05;4.3;4
2541;Morgenstond;Zuid-Holland;;;52.05;4.2667;4
2542;Bouwlust;Zuid-Holland;;;52.0678;4.288;1
2543;Bouwlust;Zuid-Holland;;;52.0678;4.288;1
2544;Bouwlust;Zuid-Holland;;;52.0678;4.288;1
2545;Morgenstond;Zuid-Holland;;;52.05;4.2667;4
2546;Leyenburg;Zuid-Holland;;;52.0678;4.288;1
2551;Waldeck;Zuid-Holland;;;52.0714;4.2823;1
2552;Houtwijk;Zuid-Holland;;;52.0714;4.2823;1
2553;Kraayenstein;Zuid-Holland;;;52.05;4.2333;4
2554;Kijkduin;Zuid-Holland;;;52.0667;4.25;4
2555;Bohemen, Meer en Bos;Zuid-Holland;;;52.0714;4.2823;1
2561;Valkenboskwartier;Zuid-Holland;;;52.078;4.2922;1
2562;Regentessekwartier;Zuid-Holland;;;52.078;4.2922;1
2563;Valkenboskwartier;Zuid-Holland;;;52.078;4.2922;1
2564;Vruchtenbuurt;Zuid-Holland;;;52.078;4.2922;1
2565;Bomen- en Bloemenbuurt;Zuid-Holland;;;52.078;4.2922;1
2566;Vogelwijk;Zuid-Holland;;;52.0833;4.2667;4
2571;Transvaal;Zuid-Holland;;;52.0767;4.2986;1
2572;Transvaal;Zuid-Holland;;;52.0767;4.2986;1
2573;Rustenburg/Oostbroek;Zuid-Holland;;;52.0767;4.2986;1
2574;Rustenburg/Oostbroek;Zuid-Holland;;;52.0767;4.2986;1
2581;Geuzen- en Statenkwartier;Zuid-Holland;;;52.0883;4.2846;1
2582;Geuzen- en Statenkwartier;Zuid-Holland;;;52.0883;4.2846;1
2583;Duindorp;Zuid-Holland;;;52.0908;4.2604;4
2585;Archipelbuurt;Zuid-Holland;;;52.0883;4.2846;1
2587;Belgisch Park;Zuid-Holland;;;52.0883;4.2846;1
2591;Mariahoeve;Zuid-Holland;;;52.0897;4.354;4
2592;Mariahoeve;Zuid-Holland;;;52.0897;4.354;4
2593;Bezuidenhout;Zuid-Holland;;;52.0833;4.3333;4
2594;Marlot;Zuid-Holland;;;52.0861;4.3328;1
2595;Bezuidenhout;Zuid-Holland;;;52.0833;4.3333;4
2597;Oostduinen;Zuid-Holland;;;52.0861;4.3328;1
2635;Den Hoorn;Zuid-Holland;;;52.0277;4.3753;1
2700;Postbus;Zuid-Holland;;;52.0575;4.4931;1
2701;Postbus;Zuid-Holland;;;52.0575;4.4931;1
2702;Postbus;Zuid-Holland;;;52.0575;4.4931;1
2711;Stadscentrum;Zuid-Holland;;;52.0537;4.4924;1
2712;Dorp;Zuid-Holland;;;52.0537;4.4924;1
2713;Driemanspolder;Zuid-Holland;;;52.05;4.4833;4
2715;Meerzicht-Oost;Zuid-Holland;;;52.0537;4.4924;1
2716;Meerzicht-West;Zuid-Holland;;;52.0537;4.4924;1
2717;Buytenwegh;Zuid-Holland;;;52.05;4.5;4
2718;Rokkeveen-Oost;Zuid-Holland;;;52.0537;4.4924;1
2719;Rokkeveen-West;Zuid-Holland;;;52.0537;4.4924;1
2721;Oosterheem-Oost;Zuid-Holland;;;52.056;4.4983;1
2722;Palenstein;Zuid-Holland;;;52.0667;4.5;4
2723;Seghwaert-Oost;Zuid-Holland;;;52.056;4.4983;1
2724;Seghwaert-Midden;Zuid-Holland;;;52.056;4.4983;1
2725;De Leyens;Zuid-Holland;;;52.05;4.5;4
2726;Buytenwegh De Leyens;Zuid-Holland;;;52.05;4.5;4
2727;Seghwaert-Noord;Zuid-Holland;;;52.056;4.4983;1
2728;Noordhove;Zuid-Holland;;;52.056;4.4983;1
2729;Oosterheem-West;Zuid-Holland;;;52.056;4.4983;1
2760;Zevenhuizen (Zevenhuizen-Moerkapelle);Zuid-Holland;;;52.0574;4.5435;1
2761;Zevenhuizen (Zevenhuizen-Moerkapelle);Zuid-Holland;;;52.0574;4.5435;1
2801;Binnenstad;Zuid-Holland;;;52.1414;4.6838;1
2802;Korte Akkeren;Zuid-Holland;;;52.1414;4.6838;1
2804;Plaswijck;Zuid-Holland;;;52.1414;4.6838;1
2805;Noord;Zuid-Holland;;;52.1414;4.6838;1
2806;Kort Haarlem;Zuid-Holland;;;52.1414;4.6838;1
2807;Goverwelle;Zuid-Holland;;;52.1414;4.6838;1
2809;Westergouwe;Zuid-Holland;;;52.1414;4.6838;1
2902;Middelwatering-West;Zuid-Holland;;;52.0338;4.754;1
2903;Middelwatering-Oost;Zuid-Holland;;;52.0338;4.754;1
2904;Oostgaarde-Zuid;Zuid-Holland;;;52.0338;4.754;1
2905;Oostgaarde-Noord;Zuid-Holland;;;52.0338;4.754;1
2907;Schollevaar-Zuid;Zuid-Holland;;;52.0338;4.754;1
2908;Schollevaar-Noord;Zuid-Holland;;;52.0338;4.754;1
2909;Fascinatio;Zuid-Holland;;;52.0338;4.754;1
2967;Langerak;Zuid-Holland;;;51.8978;4.7322;1
2968;Waal;Zuid-Holland;;;51.8978;4.7322;1
3000;Rotterdam postbusnummers;Zuid-Holland;;;51.8796;4.5059;1
3001;Rotterdam postbusnummers;Zuid-Holland;;;51.8796;4.5059;1
3002;Rotterdam postbusnummers;Zuid-Holland;;;51.8796;4.5059;1
3003;Rotterdam postbusnummers;Zuid-Holland;;;51.8796;4.5059;1
3004;Rotterdam postbusnummers;Zuid-Holland;;;51.8796;4.5059;1
3005;Rotterdam postbusnummers;Zuid-Holland;;;51.8796;4.5059;1
3006;Rotterdam postbusnummers;Zuid-Holland;;;51.8796;4.5059;1
3007;Rotterdam postbusnummers;Zuid-Holland;;;51.8796;4.5059;1
3008;Rotterdam postbusnummers;Zuid-Holland;;;51.8796;4.5059;1
3009;Rotterdam postbusnummers;Zuid-Holland;;;51.8796;4.5059;1
3020;Rechter Maasoever (ten noorden van de Maas);Zuid-Holland;;;51.9167;4.4333;1
3021;Middelland;Zuid-Holland;;;51.9167;4.4333;1
3022;Middelland;Zuid-Holland;;;51.9167;4.4333;1
3023;Nieuwe;Zuid-Holland;;;51.9167;4.4333;1
3024;Coolhaveneiland;Zuid-Holland;;;51.9167;4.4333;1
3025;Bospolder;Zuid-Holland;;;51.9167;4.4333;1
3026;Tussendijken;Zuid-Holland;;;51.9167;4.4333;1
3028;Oud-Mathenesse;Zuid-Holland;;;51.9167;4.4333;1
3029;Schiemond,;Zuid-Holland;;;51.9167;4.4333;1
3030;Rechter Maasoever (ten noorden van de Maas);Zuid-Holland;;;51.8796;4.5059;1
3031;Rubroek;Zuid-Holland;;;51.8796;4.5059;1
3032;Agniesebuurt;Zuid-Holland;;;51.8796;4.5059;1
3033;Provenierswijk;Zuid-Holland;;;51.8796;4.5059;1
3034;Crooswijk;Zuid-Holland;;;51.8796;4.5059;1
3035;Oude;Zuid-Holland;;;51.8796;4.5059;1
3036;Oude;Zuid-Holland;;;51.8796;4.5059;1
3037;Liskwartier;Zuid-Holland;;;51.8796;4.5059;1
3038;Bergpolder;Zuid-Holland;;;51.8796;4.5059;1
3039;Blijdorp;Zuid-Holland;;;51.8796;4.5059;1
3040;Rechter Maasoever (ten noorden van de Maas);Zuid-Holland;;;51.9333;4.4333;1
3041;Kleinpolder;Zuid-Holland;;;51.9333;4.4333;1
3042;Kleinpolder;Zuid-Holland;;;51.9333;4.4333;1
3044;Spaanse;Zuid-Holland;;;51.9333;4.4333;1
3045;Zestienhoven;Zuid-Holland;;;51.9333;4.4333;1
3046;Schieveen;Zuid-Holland;;;51.9333;4.4333;1
3047;Bedrijvenpark;Zuid-Holland;;;51.9333;4.4333;1
3048;Rechter Maasoever (ten noorden van de Maas);Zuid-Holland;;;51.9333;4.4333;1
3049;Rechter Maasoever (ten noorden van de Maas);Zuid-Holland;;;51.9333;4.4333;1
3050;Rechter Maasoever (ten noorden van de Maas);Zuid-Holland;;;51.9633;4.4997;1
3051;Kleiwegkwartier;Zuid-Holland;;;51.9633;4.4997;1
3052;Schiebroek;Zuid-Holland;;;51.9667;4.4833;4
3053;Schiebroek;Zuid-Holland;;;51.9667;4.4833;4
3055;Molenlaankwartier;Zuid-Holland;;;51.9633;4.4997;1
3057;Rechter Maasoever (ten noorden van de Maas);Zuid-Holland;;;51.9633;4.4997;1
3058;Rechter Maasoever (ten noorden van de Maas);Zuid-Holland;;;51.9633;4.4997;1
3059;Nesselande;Zuid-Holland;;;51.9633;4.4997;1
3060;Rechter Maasoever (ten noorden van de Maas);Zuid-Holland;;;52.0898;4.8313;1
3061;Kralingen-West;Zuid-Holland;;;52.0898;4.8313;1
3062;Kralingen-Oost;Zuid-Holland;;;52.0898;4.8313;1
3063;De;Zuid-Holland;;;52.0898;4.8313;1
3064;Kralingseveer;Zuid-Holland;;;52.0898;4.8313;1
3067;Het;Zuid-Holland;;;52.0898;4.8313;1
3068;Ommoord/Zevenkamp;Zuid-Holland;;;52.0898;4.8313;1
3069;Ommoord/Zevenkamp;Zuid-Holland;;;52.0898;4.8313;1
3070;Rotterdam-Zuid (Linker Maasoever);Zuid-Holland;;;51.8729;4.5561;1
3074;Hillesluis;Zuid-Holland;;;51.8729;4.5561;1
3075;Vreewijk;Zuid-Holland;;;51.8729;4.5561;1
3077;Oud-IJsselmonde/Stadion;Zuid-Holland;;;51.8729;4.5561;1
3080;Rotterdam-Zuid (Linker Maasoever);Zuid-Holland;;;51.8811;4.4569;1
3081;Tarwewijk;Zuid-Holland;;;51.8811;4.4569;1
3082;Oud-Charlois;Zuid-Holland;;;51.8811;4.4569;1
3083;Carnissewijk/Zuidplein;Zuid-Holland;;;51.8811;4.4569;1
3084;Zuidwijk/Pendrecht;Zuid-Holland;;;51.8811;4.4569;1
3087;Waalhaven-Oost;Zuid-Holland;;;51.8811;4.4569;1
3088;Waalhaven-Zuid;Zuid-Holland;;;51.8811;4.4569;1
3100;Schiedam postbusnummers;Zuid-Holland;;;51.883;4.3577;1
3101;Schiedam postbusnummers;Zuid-Holland;;;51.883;4.3577;1
3102;Schiedam postbusnummers;Zuid-Holland;;;51.883;4.3577;1
3103;Schiedam postbusnummers;Zuid-Holland;;;51.883;4.3577;1
3104;Schiedam postbusnummers;Zuid-Holland;;;51.883;4.3577;1
3105;Schiedam postbusnummers;Zuid-Holland;;;51.883;4.3577;1
3106;Schiedam postbusnummers;Zuid-Holland;;;51.883;4.3577;1
3107;Schiedam postbusnummers;Zuid-Holland;;;51.883;4.3577;1
3108;Schiedam postbusnummers;Zuid-Holland;;;51.883;4.3577;1
3109;Schiedam postbusnummers;Zuid-Holland;;;51.883;4.3577;1
3121;Groenoord;Zuid-Holland;;;51.9263;4.3861;1
3122;Kethel;Zuid-Holland;;;51.9333;4.3833;4
3123;Woudhoek;Zuid-Holland;;;51.9263;4.3861;1
3124;Spaland;Zuid-Holland;;;51.9263;4.3861;1
3125;'s-Graveland;Zuid-Holland;;;51.9263;4.3861;1
3132;Westwijk;Zuid-Holland;;;51.6896;4.3625;1
3133;Havengebied;Zuid-Holland;;;51.6896;4.3625;1
3134;Oostwijk, Babberspolder;Zuid-Holland;;;51.6896;4.3625;1
3135;Ambacht;Zuid-Holland;;;51.6896;4.3625;1
3136;Holy-Zuid;Zuid-Holland;;;51.6896;4.3625;1
3137;Holy-Noord;Zuid-Holland;;;51.6896;4.3625;1
3138;Broekpolder;Zuid-Holland;;;51.6896;4.3625;1
3165;Rotterdam Albrandswaard;Zuid-Holland;;;51.8575;4.4222;1
3192;Zuid;Zuid-Holland;;;51.7394;4.3782;1
3193;West;Zuid-Holland;;;51.7394;4.3782;1
3194;Noord;Zuid-Holland;;;51.7394;4.3782;1
3196;Vondelingenplaat;Zuid-Holland;;;51.7394;4.3782;1
3197;Botlek;Zuid-Holland;;;51.7394;4.3782;1
3198;Europoort;Zuid-Holland;;;51.7394;4.3782;1
3199;Maasvlakte;Zuid-Holland;;;51.7394;4.3782;1
3201;Centrum, Vierambachten, De Hoek;Zuid-Holland;;;51.8347;4.3356;1
3202;Schiekamp, Hoogwerf, Haven;Zuid-Holland;;;51.8347;4.3356;1
3203;Groenewoud;Zuid-Holland;;;51.8347;4.3356;1
3204;Sterrenkwartier;Zuid-Holland;;;51.8347;4.3356;1
3206;De Akkers;Zuid-Holland;;;51.8347;4.3356;1
3207;Maaswijk, Schenkel;Zuid-Holland;;;51.8347;4.3356;1
3208;Vogelenzang, Halfweg;Zuid-Holland;;;51.8347;4.3356;1
3261;Oost;Zuid-Holland;;;51.806;4.3365;1
3262;Midden;Zuid-Holland;;;51.806;4.3365;1
3263;West;Zuid-Holland;;;51.806;4.3365;1
3370;Hardinxveld-Giessendam;Zuid-Holland;;;51.8128;4.6761;1
3371;Hardinxveld-Giessendam;Zuid-Holland;;;51.8128;4.6761;1
3372;Hardinxveld-Giessendam;Zuid-Holland;;;51.8128;4.6761;1
3373;Hardinxveld-Giessendam;Zuid-Holland;;;51.8128;4.6761;1
4126;Hei en Boeicop;Zuid-Holland;;;51.963;5.1217;1
4243;Nieuwland;Zuid-Holland;;;51.8742;5.0226;1
4280;Andel;Zuid-Holland;;;51.8291;4.888;1
4281;Andel;Zuid-Holland;;;51.8291;4.888;1
7600;Almelo;Overijssel;Almelo;0141;52.3567;6.6625;4
7601;Almelo;Overijssel;Almelo;0141;52.3567;6.6625;4
7602;Almelo;Overijssel;Almelo;0141;52.3567;6.6625;4
7603;Almelo;Overijssel;Almelo;0141;52.3567;6.6625;4
7604;Almelo;Overijssel;Almelo;0141;52.3567;6.6625;4
7605;Almelo;Overijssel;Almelo;0141;52.3567;6.6625;4
7606;Almelo;Overijssel;Almelo;0141;52.3567;6.6625;4
7607;Almelo;Overijssel;Almelo;0141;52.3567;6.6625;4
7608;Almelo;Overijssel;Almelo;0141;52.3567;6.6625;4
7609;Almelo;Overijssel;Almelo;0141;52.3567;6.6625;4
7610;Aadorp;Overijssel;Almelo;0141;52.3767;6.6292;4
7611;Aadorp;Overijssel;Almelo;0141;52.3767;6.6292;4
7627;Bornerbroek;Overijssel;Almelo;0141;52.3092;6.6542;4
7620;Borne;Overijssel;Borne;0147;52.3;6.75;4
7621;Borne;Overijssel;Borne;0147;52.3;6.75;4
7622;Borne;Overijssel;Borne;0147;52.3;6.75;4
7623;Borne;Overijssel;Borne;0147;52.3;6.75;4
7625;Zenderen;Overijssel;Borne;0147;52.3242;6.7236;4
7626;Hertme;Overijssel;Borne;0147;52.3208;6.7597;4
7711;Nieuwleusen;Overijssel;Dalfsen;0148;52.5825;6.2819;4
7720;Dalfsen;Overijssel;Dalfsen;0148;52.5117;6.2569;4
7721;Dalfsen;Overijssel;Dalfsen;0148;52.5117;6.2569;4
7722;Dalfsen;Overijssel;Dalfsen;0148;52.5117;6.2569;4
8150;Lemelerveld;Overijssel;Dalfsen;0148;52.4458;6.3417;4
8151;Lemelerveld;Overijssel;Dalfsen;0148;52.4458;6.3417;4
8152;Lemelerveld;Overijssel;Dalfsen;0148;52.4458;6.3417;4
8153;Lemelerveld;Overijssel;Dalfsen;0148;52.4458;6.3417;4
8154;Lemelerveld;Overijssel;Dalfsen;0148;52.4458;6.3417;4
8196;Welsum;Overijssel;Dalfsen;0148;52.5217;6.2903;4
7400;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7401;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7402;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7403;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7404;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7405;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7406;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7407;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7408;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7409;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7410;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7411;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7412;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7413;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
7414;Deventer;Overijssel;Deventer;0150;52.255;6.1639;4
