postcode;provincie;gemeente;lat;long
6213;Maastricht;Limburg;Maastricht;508.483;56.889
6214;Maastricht;Limburg;Maastricht;508.483;56.889
6215;Maastricht;Limburg;Maastricht;508.483;56.889
6216;Maastricht;Limburg;Maastricht;508.483;56.889
6217;Maastricht;Limburg;Maastricht;508.483;56.889
6218;Maastricht;Limburg;Maastricht;508.483;56.889
6219;Maastricht;Limburg;Maastricht;508.483;56.889
6220;Maastricht;Limburg;Maastricht;508.483;56.889
6221;Maastricht;Limburg;Maastricht;508.483;56.889
6222;Maastricht;Limburg;Maastricht;508.483;56.889
6223;Maastricht;Limburg;Maastricht;508.483;56.889
6224;Maastricht;Limburg;Maastricht;508.483;56.889
6225;Maastricht;Limburg;Maastricht;508.483;56.889
6226;Maastricht;Limburg;Maastricht;508.483;56.889
6227;Maastricht;Limburg;Maastricht;508.483;56.889
6228;Maastricht;Limburg;Maastricht;508.483;56.889
6229;Maastricht;Limburg;Maastricht;508.483;56.889
6251;Eckelrade;Limburg;Margraten;508.075;57.653
6252;Eckelrade;Limburg;Margraten;508.075;57.653
6255;Noorbeek;Limburg;Margraten;507.692;58.125
6260;Mheer;Limburg;Margraten;50.78;57.917
6261;Mheer;Limburg;Margraten;50.78;57.917
6262;Banholt;Limburg;Margraten;50.79;58.083
6265;Sint Geertruid;Limburg;Margraten;507.967;57.653
6267;Cadier en Keer;Limburg;Margraten;508.283;57.653
6268;Bemelen;Limburg;Margraten;508.467;57.625
6269;Margraten;Limburg;Margraten;508.208;58.208
6307;Scheulder;Limburg;Margraten;508.292;58.444
6230;Meerssen;Limburg;Meerssen;508.875;5.75
6231;Meerssen;Limburg;Meerssen;508.875;5.75
6235;Ulestraten;Limburg;Meerssen;509.058;57.819
6237;Moorveld;Limburg;Meerssen;509.198;57.635
6240;Bunde;Limburg;Meerssen;508.967;57.319
6241;Bunde;Limburg;Meerssen;508.967;57.319
6243;Geulle;Limburg;Meerssen;509.217;5.75
5768;Meijel;Limburg;Meijel;513.442;58.847
6585;Mook;Limburg;Mook en Middelaar;517.525;58.819
6586;Plasmolen;Limburg;Mook en Middelaar;517.358;59.264
6587;Middelaar;Limburg;Mook en Middelaar;51.725;59.153
6030;Nederweert;Limburg;Nederweert;512.858;57.486
6031;Nederweert;Limburg;Nederweert;512.858;57.486
6035;Ospel;Limburg;Nederweert;512.975;57.847
6091;Leveroy;Limburg;Nederweert;512.492;58.472
6092;Leveroy;Limburg;Nederweert;512.492;58.472
6333;Schimmert;Limburg;Nuth;509.067;58.236
6336;Hulsberg;Limburg;Nuth;508.892;58.556
6360;Nuth;Limburg;Nuth;509.175;58.861
6361;Nuth;Limburg;Nuth;509.175;58.861
6363;Wijnandsrade;Limburg;Nuth;509.058;58.833
6040;Roermond;Limburg;Roermond;511.942;59.875
6041;Roermond;Limburg;Roermond;511.942;59.875
6042;Roermond;Limburg;Roermond;511.942;59.875
6043;Roermond;Limburg;Roermond;511.942;59.875
6044;Roermond;Limburg;Roermond;511.942;59.875
6045;Roermond;Limburg;Roermond;511.942;59.875
6049;Herten;Limburg;Roermond;511.808;59.625
6070;Swalmen;Limburg;Roermond;512.308;60.361
6071;Swalmen;Limburg;Roermond;512.308;60.361
6155;Puth;Limburg;Schinnen;509.542;58.736
6174;Sweikhuizen;Limburg;Schinnen;509.542;58.472
6365;Schinnen;Limburg;Schinnen;509.433;58.889
6436;Amstenrade;Limburg;Schinnen;509.392;59.236
6438;Oirsbeek;Limburg;Schinnen;509.508;59.083
6439;Doenrade;Limburg;Schinnen;509.675;59.069
5975;Sevenum;Limburg;Sevenum;514.125;60.375
5976;Kronenberg;Limburg;Sevenum;514.158;6
5977;Evertsoord;Limburg;Sevenum;514.034;59.585
6350;Bocholtz;Limburg;Simpelveld;508.183;60.056
6351;Bocholtz;Limburg;Simpelveld;508.183;60.056
6353;Baneheide;Limburg;Simpelveld;508.183;59.764
6369;Simpelveld;Limburg;Simpelveld;508.342;59.819
6129;Urmond;Limburg;Stein;509.908;57.722
6170;Stein;Limburg;Stein;509.692;57.667
6171;Stein;Limburg;Stein;509.692;57.667
6290;Vaals;Limburg;Vaals;507.708;60.181
6291;Vaals;Limburg;Vaals;507.708;60.181
6294;Vijlen;Limburg;Vaals;507.883;59.653
6295;Lemiers;Limburg;Vaals;507.858;59.931
5900;Venlo;Limburg;Venlo;51.37;61.681
5901;Venlo;Limburg;Venlo;51.37;61.681
5902;Venlo;Limburg;Venlo;51.37;61.681
5903;Venlo;Limburg;Venlo;51.37;61.681
5904;Venlo;Limburg;Venlo;51.37;61.681
5905;Venlo;Limburg;Venlo;51.37;61.681
5906;Venlo;Limburg;Venlo;51.37;61.681
5907;Venlo;Limburg;Venlo;51.37;61.681
5908;Venlo;Limburg;Venlo;51.37;61.681
5909;Venlo;Limburg;Venlo;51.37;61.681
5910;Venlo;Limburg;Venlo;51.37;61.681
5911;Venlo;Limburg;Venlo;51.37;61.681
5912;Venlo;Limburg;Venlo;51.37;61.681
5913;Venlo;Limburg;Venlo;51.37;61.681
5914;Venlo;Limburg;Venlo;51.37;61.681
5915;Venlo;Limburg;Venlo;51.37;61.681
5916;Venlo;Limburg;Venlo;51.37;61.681
5917;Venlo;Limburg;Venlo;51.37;61.681
5918;Venlo;Limburg;Venlo;51.37;61.681
5919;Venlo;Limburg;Venlo;51.37;61.681
5920;Venlo;Limburg;Venlo;51.37;61.681
5921;Venlo;Limburg;Venlo;51.37;61.681
5922;Venlo;Limburg;Venlo;51.37;61.681
5923;Venlo;Limburg;Venlo;51.37;61.681
5924;Venlo;Limburg;Venlo;51.37;61.681
5925;Venlo;Limburg;Venlo;51.37;61.681
5926;Venlo;Limburg;Venlo;51.37;61.681
5927;Venlo;Limburg;Venlo;51.37;61.681
5928;Venlo;Limburg;Venlo;51.37;61.681
5930;Tegelen;Limburg;Venlo;513.442;61.361
5931;Tegelen;Limburg;Venlo;513.442;61.361
5932;Tegelen;Limburg;Venlo;513.442;61.361
5950;Belfeld;Limburg;Venlo;513.125;61.153
5951;Belfeld;Limburg;Venlo;513.125;61.153
5800;Venray;Limburg;Venray;51.525;5.975
5801;Venray;Limburg;Venray;51.525;5.975
5802;Venray;Limburg;Venray;51.525;5.975
5803;Venray;Limburg;Venray;51.525;5.975
5804;Venray;Limburg;Venray;51.525;5.975
5808;Oirlo;Limburg;Venray;515.117;60.375
5809;Leunen;Limburg;Venray;51.51;59.792
5811;Castenray;Limburg;Venray;514.892;60.347
5813;Ysselsteyn;Limburg;Venray;51.49;58.972
5814;Veulen;Limburg;Venray;514.825;59.528
5815;Merselo;Limburg;Venray;51.53;59.278
5816;Vredepeel;Limburg;Venray;515.408;58.681
5817;Smakt;Limburg;Venray;515.667;60.042
6311;Ransdaal;Limburg;Voerendaal;50.865;58.917
6312;Ransdaal;Limburg;Voerendaal;50.865;58.917
6343;Klimmen;Limburg;Voerendaal;508.758;58.806
6367;Voerendaal;Limburg;Voerendaal;508.833;59.298
6000;Weert;Limburg;Weert;512.517;57.069
6001;Weert;Limburg;Weert;512.517;57.069
6002;Weert;Limburg;Weert;512.517;57.069
6003;Weert;Limburg;Weert;512.517;57.069
6004;Weert;Limburg;Weert;512.517;57.069
6005;Weert;Limburg;Weert;512.517;57.069
6006;Weert;Limburg;Weert;512.517;57.069
6039;Stramproy;Limburg;Weert;511.942;57.194
5860;Wanssum;Limburg;Meerlo-Wanssum;515.358;60.764
5861;Wanssum;Limburg;Meerlo-Wanssum;515.358;60.764
5862;Geijsteren;Limburg;Meerlo-Wanssum;51.55;60.486
5863;Blitterswijck;Limburg;Meerlo-Wanssum;515.308;61.083
5864;Meerlo;Limburg;Meerlo-Wanssum;515.133;60.847
5865;Tienray;Limburg;Meerlo-Wanssum;51.495;60.931
5866;Swolgen;Limburg;Meerlo-Wanssum;514.925;61.181
6300;Valkenburg;Limburg;Valkenburg aan de Geul;508.642;58.306
6301;Valkenburg;Limburg;Valkenburg aan de Geul;508.642;58.306
6305;Schin op Geul;Limburg;Valkenburg aan de Geul;508.542;58.694
6341;Walem;Limburg;Valkenburg aan de Geul;508.675;58.667
6342;Walem;Limburg;Valkenburg aan de Geul;508.675;58.667
5766;Griendtsveen;Limburg;Horst aan de Maas;514.425;58.847
5870;Broekhuizenvorst;Limburg;Horst aan de Maas;51.495;61.569
5871;Broekhuizenvorst;Limburg;Horst aan de Maas;51.495;61.569
5962;Melderslo;Limburg;Horst aan de Maas;514.617;60.861
5963;Hegelsom;Limburg;Horst aan de Maas;514.392;60.389
5964;Meterik;Limburg;Horst aan de Maas;51.455;6.025
5966;America;Limburg;Horst aan de Maas;514.367;59.792
5970;Grubbenvorst;Limburg;Horst aan de Maas;51.42;61.458
5971;Grubbenvorst;Limburg;Horst aan de Maas;51.42;61.458
5973;Lottum;Limburg;Horst aan de Maas;514.617;61.611
5425;De Mortel;Limburg;Leudal;512.625;59.333
6010;Ell;Limburg;Leudal;512.208;57.931
6011;Ell;Limburg;Leudal;512.208;57.931
6012;Haler;Limburg;Leudal;511.875;57.792
6013;Hunsel;Limburg;Leudal;51.19;58.125
6014;Ittervoort;Limburg;Leudal;511.708;58.208
6015;Neeritter;Limburg;Leudal;51.165;58.028
6037;Kelpen-Oler;Limburg;Leudal;512.182;5.826
6080;Haelen;Limburg;Leudal;512.358;59.569
6081;Haelen;Limburg;Leudal;512.358;59.569
6082;Buggenum;Limburg;Leudal;512.325;59.819
6083;Nunhem;Limburg;Leudal;51.245;59.611
6086;Neer;Limburg;Leudal;51.26;59.889
6088;Roggel;Limburg;Leudal;512.633;59.236
6089;Heibloem;Limburg;Leudal;513.008;58.958
6093;Heythuysen;Limburg;Leudal;51.25;58.986
6095;Baexem;Limburg;Leudal;512.267;58.806
6096;Grathem;Limburg;Leudal;511.925;58.597
6017;Thorn;Limburg;Maasgouw;511.617;58.417
6019;Wessem;Limburg;Maasgouw;511.595;58.815
6050;Maasbracht;Limburg;Maasgouw;511.393;58.863
6051;Maasbracht;Limburg;Maasgouw;511.393;58.863
6067;Linne;Limburg;Maasgouw;51.155;59.389
6097;Heel;Limburg;Maasgouw;511.792;58.944
6099;Beegden;Limburg;Maasgouw;511.892;59.194
6107;Stevensweert;Limburg;Maasgouw;511.317;58.458
6109;Ohé en Laak;Limburg;Maasgouw;511.117;58.333
6060;Posterholt;Limburg;Roerdalen;511.233;60.347
6061;Posterholt;Limburg;Roerdalen;511.233;60.347
6063;Vlodrop;Limburg;Roerdalen;511.333;60.764
6065;Montfort;Limburg;Roerdalen;511.258;59.486
6074;Melick;Limburg;Roerdalen;511.592;60.167
6075;Herkenbosch;Limburg;Roerdalen;511.533;60.639
6077;Sint Odiliënberg;Limburg;Roerdalen;511.433;6
6100;Echt;Limburg;Echt-Susteren;511.058;58.736
6101;Echt;Limburg;Echt-Susteren;511.058;58.736
6102;Echt;Limburg;Echt-Susteren;511.058;58.736
6104;Koningsbosch;Limburg;Echt-Susteren;510.517;59.583
6111;Sint Joost;Limburg;Echt-Susteren;511.175;58.986
6112;Sint Joost;Limburg;Echt-Susteren;511.175;58.986
6114;Susteren;Limburg;Echt-Susteren;51.065;58.556
6116;Roosteren;Limburg;Echt-Susteren;510.833;58.181
6118;Nieuwstadt;Limburg;Echt-Susteren;510.367;58.611
6270;Gulpen;Limburg;Gulpen-Wittem;508.158;58.889
6271;Gulpen;Limburg;Gulpen-Wittem;508.158;58.889
6273;Ingber;Limburg;Gulpen-Wittem;508.183;58.583
6274;Reijmerstok;Limburg;Gulpen-Wittem;507.992;58.375
6276;Heijenrath;Limburg;Gulpen-Wittem;507.758;5.875
6277;Slenaken;Limburg;Gulpen-Wittem;507.692;58.611
6278;Beutenaken;Limburg;Gulpen-Wittem;507.817;58.556
6280;Mechelen;Limburg;Gulpen-Wittem;507.958;59.264
6281;Mechelen;Limburg;Gulpen-Wittem;507.958;59.264
6285;Epen;Limburg;Gulpen-Wittem;507.758;59.111
6286;Wittem;Limburg;Gulpen-Wittem;508.125;59.139
6287;Eys;Limburg;Gulpen-Wittem;50.825;59.375
6289;Elkenrade;Limburg;Gulpen-Wittem;508.408;59.181
6320;Wijlre;Limburg;Gulpen-Wittem;508.333;58.958
6321;Wijlre;Limburg;Gulpen-Wittem;508.333;58.958
6120;Born;Limburg;Sittard-Geleen;510.317;58.097
6121;Born;Limburg;Sittard-Geleen;510.317;58.097
6122;Buchten;Limburg;Sittard-Geleen;510.433;58.097
6123;Holtum;Limburg;Sittard-Geleen;510.475;58.222
6124;Papenhoven;Limburg;Sittard-Geleen;510.433;57.764
6125;Obbicht;Limburg;Sittard-Geleen;510.283;57.806
6127;Grevenbicht;Limburg;Sittard-Geleen;510.383;5.775
6130;Sittard;Limburg;Sittard-Geleen;509.983;58.694
6131;Sittard;Limburg;Sittard-Geleen;509.983;58.694
6132;Sittard;Limburg;Sittard-Geleen;509.983;58.694
6133;Sittard;Limburg;Sittard-Geleen;509.983;58.694
6134;Sittard;Limburg;Sittard-Geleen;509.983;58.694
6135;Sittard;Limburg;Sittard-Geleen;509.983;58.694
6136;Sittard;Limburg;Sittard-Geleen;509.983;58.694
6137;Sittard;Limburg;Sittard-Geleen;509.983;58.694
6140;Limbricht;Limburg;Sittard-Geleen;510.117;58.375
6141;Limbricht;Limburg;Sittard-Geleen;510.117;58.375
6142;Einighausen;Limburg;Sittard-Geleen;510.017;58.278
6143;Guttecoven;Limburg;Sittard-Geleen;51.015;58.181
6150;Munstergeleen;Limburg;Sittard-Geleen;50.975;58.639
6151;Munstergeleen;Limburg;Sittard-Geleen;50.975;58.639
6153;Windraak;Limburg;Sittard-Geleen;509.733;58.903
6160;Geleen;Limburg;Sittard-Geleen;509.742;58.292
6161;Geleen;Limburg;Sittard-Geleen;509.742;58.292
6162;Geleen;Limburg;Sittard-Geleen;509.742;58.292
6163;Geleen;Limburg;Sittard-Geleen;509.742;58.292
6164;Geleen;Limburg;Sittard-Geleen;509.742;58.292
6165;Geleen;Limburg;Sittard-Geleen;509.742;58.292
6166;Geleen;Limburg;Sittard-Geleen;509.742;58.292
6167;Geleen;Limburg;Sittard-Geleen;509.742;58.292
5807;Oostrum;Limburg;51.521;59.845
5812;Heide (gem. Venray);Limburg;515.165;59.475
5872;Broekhuizen;Limburg;51.495;61.569
5935;Steyl;Limburg;513.333;61.333
5960;Horst;Limburg;514.481;60.323
5961;Horst;Limburg;514.481;60.323
5990;Baarlo;Limburg;513.246;60.514
5991;Baarlo;Limburg;513.246;60.514
6034;Nederweert-Eind;Limburg;512.563;57.655
6085;Horn;Limburg;512.533;59.522
6105;Maria-Hoop;Limburg;511.021;58.764
6180;Elsloo;Limburg;510.128;58.392
6181;Elsloo;Limburg;510.128;58.392
6199;Maastricht Aachen Airport;Limburg;509.408;57.972
6325;Berg en Terblijt;Limburg;508.333;58.958
6584;Molenhoek (Mook en Middelaar, Heumen);Limburg;517.567;58.794
4265;Genderen;Noord-Brabant;Aalburg;517.358;50.875
4266;Eethen;Noord-Brabant;Aalburg;517.325;50.528
4267;Drongelen;Noord-Brabant;Aalburg;517.158;50.542
4268;Meeuwen;Noord-Brabant;Aalburg;517.292;50.111
4269;Babyloniënbroek;Noord-Brabant;Aalburg;517.433;50.222
5720;Asten;Noord-Brabant;Asten;514.042;57.486
5721;Asten;Noord-Brabant;Asten;514.042;57.486
5724;Ommel;Noord-Brabant;Asten;514.242;57.486
5110;Baarle-Nassau;Noord-Brabant;Baarle-Nassau;514.475;49.292
5111;Baarle-Nassau;Noord-Brabant;Baarle-Nassau;514.475;49.292
5113;Ulicoten;Noord-Brabant;Baarle-Nassau;514.575;48.583
5114;Castelré;Noord-Brabant;Baarle-Nassau;514.242;47.833
4600;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4601;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4602;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4603;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4604;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4605;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4606;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4607;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4608;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4609;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4610;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4611;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4612;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4613;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4614;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4615;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4616;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4617;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4618;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4619;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4620;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4621;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4622;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4623;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4624;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4625;Bergen op Zoom;Noord-Brabant;Bergen op Zoom;51.495;42.917
4660;Halsteren;Noord-Brabant;Bergen op Zoom;515.283;42.678
4661;Halsteren;Noord-Brabant;Bergen op Zoom;515.283;42.678
4664;Lepelstraat;Noord-Brabant;Bergen op Zoom;515.483;42.764
5680;Best;Noord-Brabant;Best;515.075;53.903
5681;Best;Noord-Brabant;Best;515.075;53.903
5682;Best;Noord-Brabant;Best;515.075;53.903
5683;Best;Noord-Brabant;Best;515.075;53.903
5684;Best;Noord-Brabant;Best;515.075;53.903
5685;Best;Noord-Brabant;Best;515.075;53.903
5427;Boekel;Noord-Brabant;Boekel;516.033;5.675
5428;Venhorst;Noord-Brabant;Boekel;516.083;57.375
5440;Oeffelt;Noord-Brabant;Boxmeer;516.983;59.333
5441;Oeffelt;Noord-Brabant;Boxmeer;516.983;59.333
5447;Rijkevoort;Noord-Brabant;Boxmeer;516.567;58.861
5820;Vierlingsbeek;Noord-Brabant;Boxmeer;51.595;60.097
5821;Vierlingsbeek;Noord-Brabant;Boxmeer;51.595;60.097
5823;Maashees;Noord-Brabant;Boxmeer;515.708;60.319
5824;Holthees;Noord-Brabant;Boxmeer;515.758;60.056
5825;Overloon;Noord-Brabant;Boxmeer;515.717;59.472
5826;Groeningen;Noord-Brabant;Boxmeer;516.092;59.972
5827;Vortum-Mullem;Noord-Brabant;Boxmeer;516.208;59.778
5830;Boxmeer;Noord-Brabant;Boxmeer;516.467;59.472
5831;Boxmeer;Noord-Brabant;Boxmeer;516.467;59.472
5835;Beugen;Noord-Brabant;Boxmeer;516.742;59.375
5836;Sambeek;Noord-Brabant;Boxmeer;516.358;59.667
5280;Boxtel;Noord-Brabant;Boxtel;515.908;53.292
5281;Boxtel;Noord-Brabant;Boxtel;515.908;53.292
5282;Boxtel;Noord-Brabant;Boxtel;515.908;53.292
5283;Boxtel;Noord-Brabant;Boxtel;515.908;53.292
5298;Liempde;Noord-Brabant;Boxtel;515.692;53.722
4800;Breda;Noord-Brabant;Breda;515.866;4.776
4801;Breda;Noord-Brabant;Breda;515.866;4.776
4802;Breda;Noord-Brabant;Breda;515.866;4.776
4803;Breda;Noord-Brabant;Breda;515.866;4.776
4804;Breda;Noord-Brabant;Breda;515.866;4.776
4805;Breda;Noord-Brabant;Breda;515.866;4.776
4806;Breda;Noord-Brabant;Breda;515.866;4.776
4807;Breda;Noord-Brabant;Breda;515.866;4.776
4808;Breda;Noord-Brabant;Breda;515.866;4.776
4809;Breda;Noord-Brabant;Breda;515.866;4.776
4810;Breda;Noord-Brabant;Breda;515.866;4.776
4811;Breda;Noord-Brabant;Breda;515.866;4.776
4812;Breda;Noord-Brabant;Breda;515.866;4.776
4813;Breda;Noord-Brabant;Breda;515.866;4.776
4814;Breda;Noord-Brabant;Breda;515.866;4.776
4815;Breda;Noord-Brabant;Breda;515.866;4.776
4816;Breda;Noord-Brabant;Breda;515.866;4.776
4817;Breda;Noord-Brabant;Breda;515.866;4.776
4818;Breda;Noord-Brabant;Breda;515.866;4.776
4819;Breda;Noord-Brabant;Breda;515.866;4.776
4820;Breda;Noord-Brabant;Breda;515.866;4.776
4821;Breda;Noord-Brabant;Breda;515.866;4.776
4822;Breda;Noord-Brabant;Breda;515.866;4.776
4823;Breda;Noord-Brabant;Breda;515.866;4.776
4824;Breda;Noord-Brabant;Breda;515.866;4.776
4825;Breda;Noord-Brabant;Breda;515.866;4.776
4826;Breda;Noord-Brabant;Breda;515.866;4.776
4827;Breda;Noord-Brabant;Breda;515.866;4.776
4828;Breda;Noord-Brabant;Breda;515.866;4.776
4829;Breda;Noord-Brabant;Breda;515.866;4.776
4830;Breda;Noord-Brabant;Breda;515.866;4.776
4831;Breda;Noord-Brabant;Breda;515.866;4.776
4832;Breda;Noord-Brabant;Breda;515.866;4.776
4833;Breda;Noord-Brabant;Breda;515.866;4.776
4834;Breda;Noord-Brabant;Breda;515.866;4.776
4835;Breda;Noord-Brabant;Breda;515.866;4.776
4836;Breda;Noord-Brabant;Breda;515.866;4.776
4837;Breda;Noord-Brabant;Breda;515.866;4.776
4838;Breda;Noord-Brabant;Breda;515.866;4.776
4839;Breda;Noord-Brabant;Breda;515.866;4.776
4840;Prinsenbeek;Noord-Brabant;Breda;515.983;47.125
4841;Prinsenbeek;Noord-Brabant;Breda;515.983;47.125
4847;Teteringen;Noord-Brabant;Breda;516.092;48.208
4850;Ulvenhout (Breda);Noord-Brabant;Breda;51.55;4.8
4851;Ulvenhout (Breda);Noord-Brabant;Breda;51.55;4.8
4854;Bavel (Breda);Noord-Brabant;Breda;515.658;48.306
5750;Deurne;Noord-Brabant;Deurne;51.46;57.972
5751;Deurne;Noord-Brabant;Deurne;51.46;57.972
5752;Deurne;Noord-Brabant;Deurne;51.46;57.972
5753;Deurne;Noord-Brabant;Deurne;51.46;57.972
5754;Deurne;Noord-Brabant;Deurne;51.46;57.972
5756;Vlierden;Noord-Brabant;Deurne;51.445;57.583
5757;Liessel;Noord-Brabant;Deurne;514.133;58.208
5758;Neerkant;Noord-Brabant;Deurne;513.683;58.667
5759;Helenaveen;Noord-Brabant;Deurne;51.39;59.167
5100;Dongen;Noord-Brabant;Dongen;516.267;49.389
5101;Dongen;Noord-Brabant;Dongen;516.267;49.389
5102;Dongen;Noord-Brabant;Dongen;516.267;49.389
5103;Dongen;Noord-Brabant;Dongen;516.267;49.389
5104;Dongen;Noord-Brabant;Dongen;516.267;49.389
5105;Dongen;Noord-Brabant;Dongen;516.267;49.389
5106;Dongen;Noord-Brabant;Dongen;516.267;49.389
5107;Dongen;Noord-Brabant;Dongen;516.267;49.389
5109;'s Gravenmoer;Noord-Brabant;Dongen;516.559;49.408
5511;Knegsel;Noord-Brabant;Eersel;513.992;53.458
5512;Vessem;Noord-Brabant;Eersel;514.208;52.889
5513;Wintelre;Noord-Brabant;Eersel;514.442;53.403
5520;Eersel;Noord-Brabant;Eersel;513.575;53.181
5521;Eersel;Noord-Brabant;Eersel;513.575;53.181
5524;Steensel;Noord-Brabant;Eersel;513.767;53.528
5525;Duizel;Noord-Brabant;Eersel;513.683;52.972
5600;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5601;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5602;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5603;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5604;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5605;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5606;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5607;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5608;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5609;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5610;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5611;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5612;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5613;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5614;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5615;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5616;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5617;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5618;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5619;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5620;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5621;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
5622;Eindhoven;Noord-Brabant;Eindhoven;514.408;54.778
